Source,Target,Type,Weight,book
Joffrey-Baratheon,Tommen-Baratheon,Undirected,23,2
Joffrey-Baratheon,Tyrion-Lannister,Undirected,92,2
Joffrey-Baratheon,Tywin-Lannister,Undirected,11,2
Joffrey-Baratheon,VARYS,Undirected,24,2
Joffrey-Baratheon,Yoren,Undirected,3,2
Jojen-Reed,Luwin,Undirected,7,2
Jojen-Reed,Meera-Reed,Undirected,18,2
Jojen-Reed,Osha,Undirected,4,2
Jojen-Reed,Rickon-Stark,Undirected,5,2
Jon-Fossoway,Mathis-Rowan,Undirected,3,2
JON,Lark,Undirected,4,2
JON,Mance-Rayder,Undirected,4,2
JON,Nan,Undirected,4,2
JON,Ottyn-Wythers,Undirected,3,2
JON,Qhorin-Halfhand,Undirected,47,2
JON,Rattleshirt,Undirected,7,2
JON,Rickon-Stark,Undirected,5,2
JON,ROBB,Undirected,13,2
JON,ROBERT,Undirected,6,2
JON,SAM,Undirected,52,2
JON,Stonesnake,Undirected,13,2
JON,Thoren-Smallwood,Undirected,4,2
JON,Ygritte,Undirected,12,2
Jon-Umber-(Greatjon),ROBB,Undirected,8,2
JORAH,Pono,Undirected,3,2
JORAH,Rakharo,Undirected,3,2
JORAH,Rhaegar-Targaryen,Undirected,4,2
JORAH,ROBERT,Undirected,7,2
Koss,Yoren,Undirected,5,2
Kyra,Theon-Greyjoy,Undirected,4,2
Lancel-Lannister,ROBERT,Undirected,4,2
Lancel-Lannister,Sansa-Stark,Undirected,3,2
Lancel-Lannister,Tyrion-Lannister,Undirected,18,2
Lancel-Lannister,VARYS,Undirected,3,2
Leobald-Tallhart,Rodrik-Cassel,Undirected,5,2
Lollys-Stokeworth,Tanda-Stokeworth,Undirected,7,2
Lommy-Greenhands,Weasel,Undirected,7,2
Lommy-Greenhands,Woth,Undirected,3,2
Lommy-Greenhands,Yoren,Undirected,13,2
Loras-Tyrell,Mace-Tyrell,Undirected,6,2
Loras-Tyrell,Renly-Baratheon,Undirected,14,2
Loras-Tyrell,ROBERT,Undirected,3,2
Loras-Tyrell,Stannis-Baratheon,Undirected,4,2
Loras-Tyrell,Tyrion-Lannister,Undirected,8,2
Lorent-Caswell,Renly-Baratheon,Undirected,3,2
Lorren,Squint,Undirected,3,2
Lorren,Theon-Greyjoy,Undirected,7,2
Lorren,Urzen,Undirected,3,2
Lorren,Wex-Pyke,Undirected,4,2
Luwin,Meera-Reed,Undirected,4,2
Luwin,Osha,Undirected,12,2
Luwin,Rickon-Stark,Undirected,12,2
Luwin,ROBB,Undirected,6,2
Luwin,Rodrik-Cassel,Undirected,18,2
Luwin,Theon-Greyjoy,Undirected,17,2
Luwin,Walder-Frey-(son-of-Merrett),Undirected,4,2
Lysa-Arryn,Tyrion-Lannister,Undirected,5,2
Mace-Tyrell,Paxter-Redwyne,Undirected,3,2
Mace-Tyrell,Randyll-Tarly,Undirected,3,2
Mace-Tyrell,Renly-Baratheon,Undirected,4,2
Mace-Tyrell,Stannis-Baratheon,Undirected,3,2
Mance-Rayder,Qhorin-Halfhand,Undirected,4,2
Mance-Rayder,Thoren-Smallwood,Undirected,3,2
Mandon-Moore,Sandor-Clegane,Undirected,5,2
Mandon-Moore,Sansa-Stark,Undirected,3,2
Mandon-Moore,Tyrion-Lannister,Undirected,16,2
Margaery-Tyrell,Renly-Baratheon,Undirected,13,2
Margaery-Tyrell,Sansa-Stark,Undirected,4,2
Margaery-Tyrell,VARYS,Undirected,3,2
Martyn-Rivers,ROBB,Undirected,3,2
Mathis-Rowan,Randyll-Tarly,Undirected,4,2
Mathis-Rowan,Renly-Baratheon,Undirected,8,2
Mathis-Rowan,Stannis-Baratheon,Undirected,3,2
Meera-Reed,Osha,Undirected,6,2
Meera-Reed,Rickon-Stark,Undirected,6,2
Melisandre,Renly-Baratheon,Undirected,4,2
Melisandre,Selyse-Florent,Undirected,6,2
Melisandre,Stannis-Baratheon,Undirected,14,2
Meryn-Trant,Osmund-Kettleblack,Undirected,8,2
Meryn-Trant,Polliver,Undirected,3,2
Meryn-Trant,Rafford,Undirected,3,2
Meryn-Trant,Sandor-Clegane,Undirected,10,2
Meryn-Trant,Tickler,Undirected,5,2
Meryn-Trant,Tyrion-Lannister,Undirected,7,2
Mikken,Osha,Undirected,3,2
Mikken,Theon-Greyjoy,Undirected,4,2
Monford-Velaryon,Stannis-Baratheon,Undirected,3,2
Myrcella-Baratheon,ROBB,Undirected,3,2
Myrcella-Baratheon,Robert-Arryn,Undirected,4,2
Myrcella-Baratheon,Sandor-Clegane,Undirected,4,2
Myrcella-Baratheon,Sansa-Stark,Undirected,6,2
Myrcella-Baratheon,Tommen-Baratheon,Undirected,12,2
Myrcella-Baratheon,Trystane-Martell,Undirected,4,2
Myrcella-Baratheon,Tyrion-Lannister,Undirected,8,2
Olyvar-Frey,ROBB,Undirected,4,2
Osha,Rickon-Stark,Undirected,8,2
Osha,ROBB,Undirected,3,2
Osha,Theon-Greyjoy,Undirected,4,2
Osmund-Kettleblack,Osney-Kettleblack,Undirected,4,2
Osmund-Kettleblack,Sansa-Stark,Undirected,4,2
Osmund-Kettleblack,Tyrion-Lannister,Undirected,7,2
Ottyn-Wythers,SAM,Undirected,3,2
Palla,Theon-Greyjoy,Undirected,3,2
Patchface,Stannis-Baratheon,Undirected,6,2
Perwyn-Frey,ROBB,Undirected,3,2
Perwyn-Frey,Wendel-Manderly,Undirected,3,2
LITTLEFINGER,Podrick-Payne,Undirected,4,2
LITTLEFINGER,Pycelle,Undirected,8,2
LITTLEFINGER,Renly-Baratheon,Undirected,5,2
LITTLEFINGER,Sansa-Stark,Undirected,4,2
LITTLEFINGER,Stannis-Baratheon,Undirected,8,2
LITTLEFINGER,Tyrion-Lannister,Undirected,41,2
LITTLEFINGER,VARYS,Undirected,27,2
Podrick-Payne,Tyrion-Lannister,Undirected,13,2
Polliver,Rafford,Undirected,7,2
Polliver,Sandor-Clegane,Undirected,3,2
Polliver,Tickler,Undirected,3,2
Polliver,Weese,Undirected,3,2
Preston-Greenfield,Tyrion-Lannister,Undirected,3,2
Pyat-Pree,Xaro-Xhoan-Daxos,Undirected,10,2
Pycelle,ROBERT,Undirected,3,2
Pycelle,Shagga,Undirected,4,2
Pycelle,Stannis-Baratheon,Undirected,3,2
Pycelle,Tyrion-Lannister,Undirected,21,2
Pycelle,VARYS,Undirected,9,2
Pylos,Shireen-Baratheon,Undirected,5,2
Pylos,Stannis-Baratheon,Undirected,11,2
Qhorin-Halfhand,Rattleshirt,Undirected,3,2
Qhorin-Halfhand,Stonesnake,Undirected,6,2
Qhorin-Halfhand,Thoren-Smallwood,Undirected,3,2
Qyburn,Roose-Bolton,Undirected,3,2
Rafford,Sandor-Clegane,Undirected,3,2
Rafford,Tickler,Undirected,4,2
Ramsay-Snow,Reek,Undirected,4,2
Ramsay-Snow,ROBB,Undirected,3,2
Ramsay-Snow,Rodrik-Cassel,Undirected,5,2
Ramsay-Snow,Roose-Bolton,Undirected,5,2
Randyll-Tarly,Renly-Baratheon,Undirected,6,2
Randyll-Tarly,Stannis-Baratheon,Undirected,3,2
Rattleshirt,Ygritte,Undirected,4,2
Ramsay-Snow,Theon-Greyjoy,Undirected,14,2
Renly-Baratheon,ROBB,Undirected,22,2
Renly-Baratheon,ROBERT,Undirected,29,2
Renly-Baratheon,Sansa-Stark,Undirected,4,2
Renly-Baratheon,Stannis-Baratheon,Undirected,70,2
Renly-Baratheon,Steffon-Baratheon,Undirected,3,2
Renly-Baratheon,Tyrion-Lannister,Undirected,14,2
Renly-Baratheon,Tywin-Lannister,Undirected,3,2
Renly-Baratheon,VARYS,Undirected,5,2
Rhaegar-Targaryen,ROBERT,Undirected,5,2
Rhaegar-Targaryen,Viserys-Targaryen,Undirected,3,2
Rhaenys-Targaryen,Visenya-Targaryen,Undirected,3,2
Rickard-Karstark,ROBB,Undirected,3,2
Rickon-Stark,ROBB,Undirected,12,2
Rickon-Stark,Rodrik-Cassel,Undirected,3,2
Rickon-Stark,Sansa-Stark,Undirected,5,2
Rickon-Stark,Theon-Greyjoy,Undirected,8,2
Rickon-Stark,Walder-Frey-(son-of-Merrett),Undirected,5,2
ROBB,ROBERT,Undirected,3,2
ROBB,Rodrik-Cassel,Undirected,9,2
ROBB,Roose-Bolton,Undirected,7,2
ROBB,Sansa-Stark,Undirected,11,2
ROBB,Stafford-Lannister,Undirected,5,2
ROBB,Stannis-Baratheon,Undirected,12,2
ROBB,Theon-Greyjoy,Undirected,21,2
ROBB,Tyrion-Lannister,Undirected,18,2
ROBB,Tywin-Lannister,Undirected,6,2
ROBB,VARYS,Undirected,3,2
ROBB,Walder-Frey,Undirected,6,2
ROBB,Wyman-Manderly,Undirected,3,2
ROBERT,Sansa-Stark,Undirected,6,2
ROBERT,Stannis-Baratheon,Undirected,25,2
ROBERT,Tyrion-Lannister,Undirected,10,2
ROBERT,Tywin-Lannister,Undirected,4,2
ROBERT,VARYS,Undirected,4,2
Robett-Glover,Rorge,Undirected,3,2
Robett-Glover,Vargo-Hoat,Undirected,3,2
Rodrik-Cassel,Roose-Bolton,Undirected,4,2
Rodrik-Cassel,Theon-Greyjoy,Undirected,12,2
Rodrik-Cassel,Walder-Frey-(son-of-Merrett),Undirected,3,2
Rodrik-Cassel,Wyman-Manderly,Undirected,6,2
Roose-Bolton,Tywin-Lannister,Undirected,5,2
Roose-Bolton,Vargo-Hoat,Undirected,6,2
Roose-Bolton,Walder-Frey,Undirected,3,2
Rorge,Vargo-Hoat,Undirected,3,2
Rorge,Yoren,Undirected,4,2
Salladhor-Saan,Stannis-Baratheon,Undirected,6,2
Sandor-Clegane,Sansa-Stark,Undirected,19,2
Sandor-Clegane,Tickler,Undirected,5,2
Sandor-Clegane,Tommen-Baratheon,Undirected,5,2
Sandor-Clegane,Tyrion-Lannister,Undirected,13,2
Sansa-Stark,Stannis-Baratheon,Undirected,8,2
Sansa-Stark,Tanda-Stokeworth,Undirected,4,2
Sansa-Stark,Tommen-Baratheon,Undirected,10,2
Sansa-Stark,Tyrion-Lannister,Undirected,31,2
Selyse-Florent,Stannis-Baratheon,Undirected,15,2
Shadd,Wendel-Manderly,Undirected,3,2
Shae,Stannis-Baratheon,Undirected,3,2
Shae,Tyrion-Lannister,Undirected,30,2
Shae,Tysha,Undirected,3,2
Shae,VARYS,Undirected,16,2
Shagga,Timett,Undirected,4,2
Shagga,Tyrion-Lannister,Undirected,15,2
Squint,Theon-Greyjoy,Undirected,3,2
Stannis-Baratheon,Steffon-Baratheon,Undirected,3,2
Stannis-Baratheon,Tyrion-Lannister,Undirected,39,2
Stannis-Baratheon,Tywin-Lannister,Undirected,4,2
Stannis-Baratheon,VARYS,Undirected,5,2
Stonesnake,Ygritte,Undirected,3,2
Stygg,Theon-Greyjoy,Undirected,4,2
Stygg,Werlag,Undirected,3,2
Syrio-Forel,Yoren,Undirected,3,2
Tanda-Stokeworth,Tyrion-Lannister,Undirected,4,2
Theon-Greyjoy,Urzen,Undirected,3,2
Theon-Greyjoy,Victarion-Greyjoy,Undirected,3,2
Theon-Greyjoy,Werlag,Undirected,3,2
Theon-Greyjoy,Wex-Pyke,Undirected,14,2
Timett,Tyrion-Lannister,Undirected,10,2
Timett,VARYS,Undirected,3,2
Tommen-Baratheon,Tyrion-Lannister,Undirected,10,2
Tyrion-Lannister,Tysha,Undirected,4,2
Tyrion-Lannister,Tywin-Lannister,Undirected,6,2
Tyrion-Lannister,VARYS,Undirected,63,2
Tyrion-Lannister,Vylarr,Undirected,6,2
Tywin-Lannister,Vargo-Hoat,Undirected,4,2
Tywin-Lannister,Weese,Undirected,7,2
Walder-Frey-(son-of-Jammos),Walder-Frey-(son-of-Merrett),Undirected,5,2
Walder-Frey-(son-of-Merrett),Wex-Pyke,Undirected,4,2
Weasel,Weese,Undirected,6,2
Woth,Yoren,Undirected,4,2
Palla,Ramsay-Snow,Undirected,3,
